FIPS_master,State_master,DB:2009:percent,DB:2010:percent,TOT_POP,TOT_MALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,H_MALE,H_FEMALE,AgeGrp01:0-4:2010,AgeGrp02:5-9:2010,AgeGrp03:10-14:2010,AgeGrp04:15-19:2010,AgeGrp05:20-24:2010,AgeGrp06:25-29:2010,AgeGrp07:30-34:2010,AgeGrp08:35-39:2010,AgeGrp09:40-44:2010,AgeGrp10:45-49:2010,AgeGrp11:50-54:2010,AgeGrp12:55-59:2010,AgeGrp13:60-64:2010,AgeGrp14:65-69:2010,AgeGrp15:70-74:2010,AgeGrp16:75-79:2010,AgeGrp17:80-84:2010,AgeGrp18:85+:2010,UnemploymentRate:2010,PCT_LACCESS_POP10,FFRPTH09,Poverty_Rate_2010,LI:2009:percent,LI:2010:percent,OB:2009:percent,OB:2010:percent,Rural_percent_2010,Alcohol:Any:2010,Alcohol:Heavy:2010
13249,Georgia,11.8,12.9,5010.0,2407.0,1878.0,1916.0,512.0,671.0,12.0,9.0,26.0,20.0,1.0,1.0,81.0,80.0,318.0,452.0,467.0,404.0,247.0,241.0,244.0,339.0,415.0,380.0,305.0,273.0,268.0,287.0,177.0,90.0,61.0,42.0,12.1,0.8854462754434989,0.605571256,21.53440227318855,27.7,27.5,30.6,29.0,100.0,41.2,7.0
39067,Ohio,14.1,12.8,15864.0,7870.0,7663.0,7817.0,247.0,228.0,57.0,60.0,23.0,18.0,6.0,3.0,42.0,37.0,934.0,946.0,986.0,967.0,794.0,756.0,801.0,909.0,965.0,1156.0,1387.0,1332.0,1051.0,899.0,678.0,536.0,419.0,348.0,12.5,2.4045414726566126,0.567465322,19.404623530931165,30.6,32.4,32.1,29.9,84.10867372667676,47.6,7.6
4011,Arizona,9.4,9.3,8437.0,4398.0,4177.0,3832.0,65.0,57.0,189.0,187.0,37.0,39.0,6.0,2.0,2053.0,1987.0,655.0,634.0,742.0,640.0,493.0,567.0,506.0,482.0,542.0,570.0,611.0,557.0,422.0,320.0,207.0,247.0,136.0,106.0,16.4,70.60939237783526,0.347423277,17.474580279025776,25.5,24.5,35.8,34.2,46.5686855517364,45.4,8.5
42011,Pennsylvania,8.8,9.2,411442.0,201864.0,184404.0,192019.0,15185.0,15133.0,2322.0,2288.0,3458.0,3797.0,446.0,458.0,33669.0,33686.0,25288.0,26960.0,27828.0,31785.0,27355.0,23284.0,22873.0,25180.0,28723.0,32065.0,30641.0,26671.0,23231.0,16705.0,12871.0,11339.0,9450.0,9193.0,8.7,15.389035132329951,0.570865373,13.549947196921618,24.3,24.6,29.2,27.7,23.736030837882375,57.4,6.1
22039,Louisiana,11.1,12.4,33984.0,17115.0,12097.0,11928.0,5005.0,4914.0,109.0,101.0,80.0,75.0,6.0,7.0,565.0,211.0,2560.0,2439.0,2577.0,2637.0,2251.0,2143.0,2084.0,1918.0,2216.0,2483.0,2345.0,2090.0,1751.0,1461.0,1125.0,846.0,628.0,430.0,8.6,16.20263846519836,0.293444451,22.669398046013235,30.4,30.9,33.2,31.5,61.093455743879474,48.4,8.4
18065,Indiana,10.4,10.6,49462.0,25087.0,24082.0,24040.0,1026.0,314.0,167.0,154.0,106.0,150.0,7.0,19.0,415.0,276.0,2677.0,3021.0,3305.0,3317.0,2565.0,2755.0,2871.0,3216.0,3494.0,3956.0,3718.0,3461.0,3105.0,2415.0,1912.0,1456.0,1134.0,1084.0,13.9,4.547273051979823,0.486766048,16.1081550656966,31.1,31.0,31.1,29.7,42.855121103069024,43.4,6.4
16069,Idaho,11.1,11.4,39265.0,19468.0,18090.0,18418.0,153.0,134.0,1431.0,1410.0,220.0,250.0,56.0,51.0,564.0,545.0,2218.0,2333.0,2422.0,2723.0,2746.0,2460.0,2172.0,2152.0,2361.0,2646.0,2898.0,2654.0,2417.0,1931.0,1529.0,1323.0,1063.0,1217.0,6.7,17.808789520034278,0.691438961,11.563899593792314,24.0,24.1,30.5,32.2,19.164650452056538,62.4,10.5
38063,North Dakota,10.6,10.4,3126.0,1593.0,1571.0,1508.0,8.0,12.0,21.0,33.0,5.0,3.0,1.0,0.0,18.0,15.0,134.0,156.0,152.0,166.0,113.0,122.0,124.0,119.0,148.0,239.0,281.0,262.0,252.0,193.0,202.0,159.0,147.0,157.0,4.0,99.9999997903762,0.319488818,8.436145381793931,31.3,30.8,29.7,30.8,100.0,68.5,10.3
6101,California,8.3,8.4,94737.0,47001.0,37264.0,37897.0,1541.0,1488.0,1896.0,1974.0,8025.0,8063.0,359.0,372.0,14069.0,13182.0,7153.0,7292.0,7146.0,7377.0,6286.0,6528.0,6138.0,5879.0,6101.0,6548.0,6194.0,5412.0,4693.0,3612.0,2878.0,2346.0,1633.0,1521.0,18.4,35.26937706667384,0.572240002,16.983111073056918,22.3,20.8,26.5,25.9,14.797808670318883,52.6,8.4
20149,Kansas,9.5,10.3,21604.0,10716.0,10403.0,10595.0,236.0,165.0,196.0,221.0,111.0,163.0,18.0,15.0,508.0,449.0,1836.0,1739.0,1783.0,1586.0,1098.0,1404.0,1405.0,1270.0,1341.0,1580.0,1495.0,1341.0,1066.0,768.0,608.0,511.0,373.0,400.0,5.2,19.228164426282913,0.424408186,8.184299698795181,24.9,23.7,31.1,31.9,58.91501573782632,57.4,7.3
6063,California,8.9,9.3,20007.0,10003.0,9502.0,9524.0,172.0,119.0,547.0,536.0,117.0,150.0,26.0,17.0,841.0,764.0,883.0,968.0,1022.0,1293.0,930.0,847.0,851.0,863.0,1045.0,1433.0,1793.0,1995.0,1930.0,1467.0,1067.0,676.0,520.0,424.0,18.2,7.685524702053681,0.694134563,13.858460284302238,20.0,17.7,24.1,23.0,74.02409156795122,63.0,13.5
45085,South Carolina,13.7,14.1,107456.0,51732.0,27307.0,27368.0,24004.0,27668.0,510.0,552.0,736.0,1085.0,112.0,100.0,1931.0,1601.0,7949.0,7419.0,7503.0,7921.0,8218.0,7645.0,6553.0,6224.0,6772.0,7486.0,7702.0,6517.0,5626.0,4401.0,3482.0,2603.0,1720.0,1715.0,12.5,22.137873964764182,0.560726702,18.17745527144283,32.2,32.3,36.6,35.8,31.96564175104229,41.6,5.4
29135,Missouri,9.6,10.6,15607.0,8229.0,7608.0,7282.0,565.0,40.0,100.0,69.0,42.0,45.0,12.0,9.0,326.0,260.0,1082.0,1096.0,1075.0,1044.0,874.0,1007.0,1027.0,1085.0,1033.0,1238.0,1086.0,968.0,839.0,607.0,505.0,400.0,291.0,350.0,8.4,8.964687114721793,0.514634931,11.162231030577576,32.4,30.1,29.7,31.3,52.70071121932466,49.6,6.9
51570,Virginia,10.6,11.2,17411.0,8062.0,6941.0,7938.0,887.0,1112.0,61.0,82.0,309.0,407.0,19.0,25.0,338.0,336.0,944.0,1072.0,1164.0,1110.0,1022.0,1035.0,939.0,1015.0,1068.0,1266.0,1219.0,1019.0,1120.0,838.0,747.0,655.0,578.0,600.0,8.3,18.95043629656671,2.111269615,7.276217065084628,23.5,23.2,27.6,27.3,0.0,44.2,5.6
40085,Oklahoma,13.2,13.3,9423.0,4630.0,4210.0,4335.0,107.0,131.0,472.0,543.0,32.0,25.0,0.0,0.0,569.0,544.0,616.0,654.0,644.0,580.0,485.0,568.0,500.0,575.0,576.0,644.0,679.0,654.0,630.0,535.0,436.0,275.0,197.0,175.0,5.7,21.575715817739894,0.214132762,17.635679742074153,33.2,33.7,29.1,30.8,100.0,35.9,4.7
1061,Alabama,13.8,13.6,26790.0,13105.0,11746.0,12131.0,1261.0,1464.0,230.0,224.0,52.0,62.0,12.0,13.0,514.0,406.0,1576.0,1644.0,1676.0,1788.0,1498.0,1392.0,1469.0,1599.0,1813.0,1968.0,1988.0,1858.0,1847.0,1481.0,1205.0,856.0,624.0,508.0,10.4,2.2620270743610824,0.375192286,19.976480406661356,35.3,34.5,35.5,34.0,89.64165733482643,33.5,5.8
46105,South Dakota,10.0,9.8,2982.0,1498.0,1469.0,1461.0,3.0,5.0,33.0,33.0,5.0,4.0,0.0,0.0,14.0,6.0,160.0,161.0,201.0,171.0,88.0,154.0,137.0,118.0,167.0,200.0,273.0,250.0,212.0,176.0,121.0,128.0,116.0,149.0,4.2,49.31123836506774,0.339789331,13.55991590749825,33.2,35.0,29.3,30.8,100.0,59.3,8.8
21073,Kentucky,11.0,11.3,49285.0,23876.0,20867.0,22340.0,2955.0,2914.0,211.0,213.0,384.0,428.0,18.0,12.0,758.0,616.0,2983.0,3016.0,2912.0,3347.0,3173.0,3138.0,3024.0,3221.0,3301.0,3731.0,3757.0,3648.0,3152.0,2230.0,1647.0,1235.0,918.0,852.0,8.7,23.12943624081526,0.791829939,14.924933765086843,31.8,29.3,33.1,31.9,27.554022522065537,48.8,7.4
51199,Virginia,10.1,9.3,65464.0,32001.0,26040.0,26577.0,4656.0,5174.0,363.0,420.0,1900.0,2348.0,103.0,123.0,1425.0,1467.0,3812.0,4745.0,5241.0,5182.0,3606.0,3413.0,3393.0,3862.0,4838.0,6030.0,5533.0,4181.0,3694.0,2801.0,1950.0,1466.0,954.0,763.0,6.1,29.45129995918444,0.828258969,5.383500366277529,22.7,22.2,28.0,28.2,6.125454461779189,64.6,8.5
20069,Kansas,9.5,8.8,6006.0,2950.0,2915.0,3005.0,20.0,25.0,29.0,30.0,11.0,18.0,0.0,0.0,440.0,415.0,508.0,489.0,504.0,473.0,309.0,374.0,366.0,371.0,377.0,427.0,398.0,357.0,292.0,238.0,173.0,119.0,109.0,122.0,3.2,53.00837479540992,0.168918919,8.515358361774744,26.4,26.1,29.6,29.0,100.0,46.0,6.2
13219,Georgia,8.9,9.6,32808.0,16007.0,14659.0,15298.0,858.0,969.0,85.0,79.0,585.0,635.0,13.0,15.0,747.0,689.0,1924.0,2693.0,2912.0,2593.0,1441.0,1364.0,1689.0,2294.0,2621.0,2833.0,2665.0,2318.0,1883.0,1322.0,825.0,602.0,410.0,419.0,7.1,29.601133358703457,0.771938492,8.498774509803923,22.0,23.0,26.1,26.7,50.316995854669585,55.6,6.8
13089,Georgia,9.1,9.0,691893.0,331355.0,133907.0,132968.0,178570.0,210028.0,4927.0,4298.0,20154.0,20425.0,594.0,585.0,38500.0,29324.0,50407.0,45290.0,42797.0,44643.0,51699.0,60936.0,57713.0,55591.0,51554.0,50234.0,46011.0,40126.0,32664.0,21104.0,14361.0,10734.0,8333.0,7696.0,10.8,26.2547746799469,0.777519409,18.592785864285013,20.8,21.0,26.3,25.5,0.26304493298858067,57.5,6.6
38013,North Dakota,10.7,10.2,1968.0,1035.0,1019.0,916.0,4.0,5.0,8.0,11.0,6.0,10.0,0.0,0.0,16.0,21.0,116.0,103.0,117.0,101.0,79.0,82.0,96.0,89.0,105.0,162.0,175.0,162.0,169.0,111.0,88.0,95.0,70.0,48.0,2.7,99.99999961783892,0.509683996,11.188463451019395,32.9,31.1,29.1,30.6,100.0,66.8,10.3
51159,Virginia,11.0,11.8,9254.0,5231.0,3318.0,3027.0,1895.0,1005.0,44.0,37.0,36.0,26.0,6.0,3.0,328.0,182.0,395.0,452.0,453.0,491.0,491.0,596.0,652.0,624.0,705.0,842.0,726.0,627.0,518.0,446.0,390.0,333.0,235.0,278.0,7.1,6.957874275181662,0.54048211,14.074172892209177,30.0,27.4,32.1,31.2,100.0,39.6,5.2
4013,Arizona,7.5,8.0,3817117.0,1888465.0,1659398.0,1691953.0,123136.0,120834.0,63069.0,67049.0,83906.0,91403.0,8997.0,8868.0,568138.0,560603.0,282770.0,282709.0,277228.0,276899.0,266872.0,276704.0,264422.0,265969.0,258629.0,261506.0,242459.0,208461.0,189848.0,146175.0,109213.0,84208.0,63991.0,59054.0,9.5,12.896674483550463,0.70298511,15.815554599702573,19.2,19.6,23.7,22.8,2.363799694900628,59.0,8.4
20133,Kansas,11.9,11.9,16512.0,8151.0,7886.0,8115.0,158.0,135.0,185.0,179.0,46.0,79.0,8.0,10.0,372.0,314.0,1137.0,1100.0,1132.0,1236.0,923.0,886.0,904.0,893.0,946.0,1143.0,1260.0,1086.0,1000.0,762.0,665.0,538.0,438.0,463.0,10.2,24.721897420710757,0.301786577,17.62919855778354,31.5,32.1,36.0,34.2,45.136870155038764,46.4,6.9
13127,Georgia,10.6,9.9,79626.0,37855.0,27429.0,29568.0,10008.0,11658.0,388.0,397.0,544.0,701.0,121.0,95.0,2809.0,2317.0,5352.0,5348.0,5282.0,5233.0,4823.0,4853.0,4640.0,4889.0,5056.0,5812.0,5827.0,5412.0,5123.0,4027.0,2872.0,2127.0,1549.0,1401.0,10.0,27.458667049985436,1.000684012,17.692848469355148,25.6,28.2,27.1,28.2,20.566146735990756,54.7,8.9
56003,Wyoming,8.5,9.2,11668.0,5882.0,5765.0,5682.0,34.0,31.0,106.0,108.0,25.0,34.0,5.0,5.0,495.0,489.0,787.0,804.0,871.0,823.0,545.0,595.0,578.0,606.0,639.0,795.0,835.0,880.0,802.0,666.0,519.0,375.0,296.0,252.0,6.7,18.652922563287195,0.433238021,10.00524750743397,27.3,25.7,27.6,27.3,100.0,45.5,7.2
26157,Michigan,10.5,10.9,55729.0,27946.0,27291.0,27298.0,496.0,285.0,332.0,358.0,104.0,151.0,22.0,22.0,789.0,782.0,3128.0,3434.0,3816.0,4182.0,2929.0,2901.0,2976.0,3235.0,3695.0,4405.0,4526.0,4133.0,3538.0,2932.0,2099.0,1566.0,1092.0,1142.0,14.7,6.668260499912074,0.30410905,15.698334248581366,27.5,27.6,30.9,30.9,84.1608498268406,52.7,8.6
56031,Wyoming,11.0,10.5,8667.0,4303.0,4244.0,4306.0,25.0,21.0,45.0,52.0,27.0,33.0,7.0,5.0,315.0,265.0,427.0,470.0,503.0,536.0,364.0,398.0,388.0,442.0,501.0,644.0,740.0,763.0,694.0,597.0,430.0,336.0,223.0,211.0,5.5,20.755038103737625,0.92936803,13.333333333333334,28.4,27.3,25.0,25.7,58.647744317526254,62.3,9.4
24045,Maryland,11.1,11.0,98733.0,47087.0,34211.0,37180.0,12035.0,13647.0,398.0,449.0,1425.0,1564.0,99.0,73.0,2487.0,1991.0,6142.0,6140.0,6009.0,8968.0,9337.0,6335.0,5709.0,5584.0,6026.0,6974.0,7039.0,6259.0,5364.0,4078.0,2788.0,2341.0,1869.0,1771.0,9.7,26.664019012761088,0.79535837,16.217181639578495,28.0,28.9,33.5,33.7,25.80596153261827,53.5,6.2
29123,Missouri,10.9,11.2,12226.0,6009.0,5947.0,6151.0,42.0,15.0,46.0,55.0,23.0,32.0,8.0,4.0,141.0,103.0,792.0,771.0,834.0,850.0,719.0,662.0,687.0,641.0,755.0,917.0,918.0,783.0,730.0,668.0,515.0,413.0,282.0,289.0,12.2,16.04983291654351,0.568504832,18.641821946169774,30.0,32.7,34.4,36.0,65.5079339113365,42.5,6.9
51035,Virginia,12.0,11.9,30042.0,14821.0,14648.0,15060.0,134.0,113.0,89.0,62.0,30.0,48.0,8.0,8.0,414.0,362.0,1583.0,1671.0,1843.0,1770.0,1335.0,1411.0,1502.0,1939.0,2079.0,2291.0,2240.0,2360.0,2181.0,1860.0,1442.0,1097.0,779.0,659.0,11.5,6.647808617882631,0.299980001,18.876080691642652,30.4,28.5,30.6,31.0,97.14399840223686,35.9,4.8
18105,Indiana,8.5,8.8,137974.0,68840.0,62506.0,62965.0,2994.0,2957.0,595.0,635.0,4306.0,4219.0,90.0,81.0,2097.0,1932.0,6503.0,6257.0,6103.0,14875.0,28606.0,11490.0,8537.0,6916.0,6880.0,7316.0,7455.0,6991.0,5998.0,4277.0,3077.0,2577.0,2073.0,2043.0,7.9,19.82864171098562,0.690171662,25.031391514974764,21.6,21.8,25.6,25.3,21.248206183773753,56.3,8.5
29029,Missouri,10.6,10.5,44002.0,21871.0,21574.0,21800.0,161.0,146.0,249.0,251.0,126.0,176.0,19.0,24.0,534.0,480.0,2172.0,2279.0,2389.0,2424.0,1969.0,2097.0,2003.0,1985.0,2456.0,3200.0,3641.0,3706.0,4147.0,3545.0,2603.0,1661.0,1004.0,721.0,12.0,7.1553766252379205,0.66267538,13.854014936070843,33.1,30.4,27.1,29.4,74.22844416162901,49.6,7.6
48411,Texas,11.3,10.7,6131.0,3366.0,3136.0,2708.0,194.0,26.0,56.0,55.0,15.0,16.0,0.0,1.0,1008.0,707.0,354.0,318.0,362.0,396.0,466.0,483.0,347.0,295.0,318.0,362.0,387.0,434.0,432.0,357.0,252.0,234.0,150.0,184.0,6.2,30.532973596028707,0.663790242,19.125277983691625,32.0,29.0,29.0,29.9,49.3557331593541,42.8,5.6
47137,Tennessee,12.6,12.9,5077.0,2550.0,2543.0,2514.0,6.0,4.0,14.0,18.0,2.0,2.0,0.0,0.0,38.0,29.0,233.0,296.0,310.0,241.0,231.0,223.0,258.0,264.0,327.0,359.0,361.0,382.0,452.0,377.0,307.0,234.0,121.0,101.0,11.1,0.7657763400859721,0.588119976,20.981693824180244,33.7,36.6,31.2,31.3,100.0,26.2,3.4
48407,Texas,11.2,12.1,26384.0,13205.0,11629.0,11606.0,1482.0,1481.0,242.0,211.0,91.0,96.0,20.0,10.0,1475.0,1405.0,1602.0,1707.0,1868.0,1814.0,1290.0,1253.0,1307.0,1448.0,1507.0,1894.0,2191.0,1985.0,1946.0,1701.0,1188.0,849.0,503.0,331.0,10.0,1.8548765520914494,0.115004217,17.581370531290492,31.1,32.6,29.8,30.4,100.0,44.3,6.8
18077,Indiana,10.0,10.6,32428.0,15634.0,15244.0,16304.0,365.0,416.0,117.0,83.0,108.0,175.0,11.0,10.0,395.0,360.0,1869.0,1955.0,2075.0,2508.0,2130.0,1893.0,1888.0,2031.0,2128.0,2503.0,2520.0,2161.0,2025.0,1563.0,1095.0,852.0,629.0,603.0,11.3,14.717534048348002,0.614288347,12.562070439672466,31.0,29.6,30.6,31.8,45.09682990008634,48.3,6.4
48329,Texas,8.0,8.1,136872.0,67242.0,60929.0,62954.0,4978.0,5336.0,1057.0,1088.0,1080.0,1092.0,81.0,80.0,25558.0,26042.0,11001.0,10317.0,10010.0,10358.0,9553.0,10716.0,8980.0,8326.0,7937.0,9379.0,10355.0,8684.0,6142.0,4221.0,3451.0,3042.0,2457.0,1943.0,5.9,29.633201217474216,0.756029889,9.847931518055393,29.7,28.1,26.7,28.1,12.291776258109767,51.4,7.0
29057,Missouri,11.2,11.6,7883.0,3953.0,3891.0,3864.0,31.0,18.0,104.0,106.0,13.0,21.0,3.0,4.0,61.0,60.0,406.0,463.0,563.0,534.0,295.0,334.0,377.0,433.0,447.0,598.0,628.0,647.0,541.0,494.0,366.0,307.0,226.0,224.0,9.7,6.462171643301053,0.634115409,20.317377731529657,28.5,31.3,29.4,32.0,100.0,33.6,6.5
10001,Delaware,11.7,11.9,162310.0,78035.0,57029.0,59987.0,20235.0,22938.0,1248.0,1464.0,1954.0,2640.0,148.0,198.0,4579.0,4767.0,11150.0,11286.0,11119.0,12370.0,12237.0,10494.0,9523.0,9824.0,10746.0,12028.0,11149.0,9428.0,8974.0,7244.0,5455.0,4214.0,2666.0,2403.0,8.9,19.185316523289504,0.512240678,12.37898042791381,28.2,27.6,32.7,33.8,26.969379582280823,52.6,7.0
26139,Michigan,8.6,8.6,263801.0,129136.0,122852.0,127895.0,2976.0,2958.0,1379.0,1502.0,3927.0,4429.0,125.0,139.0,11724.0,11037.0,17762.0,19108.0,19807.0,23811.0,22095.0,15441.0,15324.0,15917.0,17295.0,19118.0,18222.0,16007.0,12871.0,9635.0,6964.0,5383.0,4494.0,4547.0,10.3,32.88090089006887,0.547780538,10.539027936279643,21.4,20.1,25.4,25.5,20.315692510642492,62.0,8.1
40079,Oklahoma,11.5,12.7,50384.0,25296.0,21216.0,21312.0,782.0,561.0,4503.0,4405.0,190.0,209.0,52.0,46.0,1903.0,1551.0,3438.0,3516.0,3387.0,3572.0,3038.0,3083.0,3026.0,3015.0,3111.0,3529.0,3585.0,3291.0,3152.0,2471.0,2002.0,1365.0,948.0,855.0,9.4,13.73243830626171,0.400088019,22.27829848594088,38.0,37.1,31.7,33.2,72.89615751032073,35.0,5.5
40013,Oklahoma,11.0,11.8,42416.0,20743.0,17427.0,18362.0,572.0,442.0,4053.0,4247.0,147.0,169.0,16.0,18.0,1131.0,976.0,2830.0,2716.0,2710.0,3117.0,3494.0,2814.0,2534.0,2463.0,2469.0,2728.0,2798.0,2519.0,2544.0,2229.0,1607.0,1223.0,863.0,758.0,6.2,19.536841201902934,0.621132851,18.96927699166505,31.6,29.6,32.8,33.3,61.3306299509619,39.2,5.3
21041,Kentucky,11.2,12.9,10811.0,5506.0,5349.0,5188.0,172.0,125.0,53.0,47.0,37.0,41.0,2.0,4.0,488.0,301.0,805.0,697.0,749.0,742.0,615.0,761.0,646.0,747.0,717.0,833.0,794.0,674.0,636.0,471.0,305.0,272.0,197.0,150.0,14.5,37.832753986598185,1.105786952,27.78470689820589,35.0,31.2,32.1,33.6,52.224586069743786,39.4,5.9
45071,South Carolina,12.0,13.3,37508.0,18255.0,12268.0,12797.0,5811.0,6340.0,230.0,184.0,81.0,94.0,81.0,53.0,1474.0,1216.0,2426.0,2352.0,2364.0,2643.0,2507.0,2138.0,2053.0,2314.0,2284.0,2664.0,2704.0,2611.0,2489.0,1974.0,1398.0,1011.0,751.0,825.0,10.8,10.62482846417319,0.588030898,16.73548031929535,31.0,28.4,36.7,35.1,67.84952543457395,49.2,8.0
26071,Michigan,12.1,13.1,11817.0,5821.0,5744.0,5905.0,30.0,23.0,109.0,112.0,11.0,29.0,5.0,7.0,62.0,99.0,497.0,526.0,595.0,624.0,408.0,506.0,497.0,445.0,583.0,870.0,1062.0,1112.0,984.0,827.0,624.0,546.0,522.0,589.0,12.0,15.208722657091647,0.50171419,13.742071881606766,24.9,23.4,30.1,31.3,72.85266988237285,66.1,14.4
29115,Missouri,10.8,10.5,12761.0,6137.0,6063.0,6548.0,91.0,82.0,40.0,34.0,18.0,23.0,0.0,1.0,89.0,104.0,857.0,852.0,864.0,865.0,567.0,651.0,680.0,701.0,711.0,904.0,1013.0,863.0,803.0,667.0,559.0,426.0,361.0,417.0,12.6,26.532067089434996,0.469667319,13.4390517379465,34.8,34.5,36.6,35.4,66.45247237677297,49.0,7.3
18155,Indiana,10.7,11.4,10613.0,5412.0,5359.0,5163.0,42.0,23.0,35.0,38.0,13.0,13.0,5.0,1.0,92.0,55.0,789.0,758.0,741.0,721.0,547.0,614.0,597.0,643.0,726.0,869.0,747.0,664.0,648.0,549.0,417.0,257.0,177.0,149.0,9.3,4.594595828071977,0.284602979,17.87773933102653,27.9,30.6,28.0,27.9,100.0,47.1,6.8
35011,New Mexico,9.1,9.3,2022.0,992.0,979.0,1020.0,5.0,4.0,42.0,32.0,4.0,4.0,4.0,1.0,392.0,387.0,113.0,125.0,134.0,109.0,57.0,117.0,90.0,87.0,92.0,164.0,144.0,161.0,166.0,125.0,119.0,93.0,61.0,65.0,6.0,100.00000022296291,0.4995005,22.304283604135893,28.5,29.8,22.0,23.2,100.0,38.2,4.5
35049,New Mexico,4.3,4.5,144170.0,70257.0,65538.0,69205.0,1157.0,970.0,3622.0,3707.0,1183.0,1396.0,218.0,223.0,36617.0,36398.0,8217.0,8275.0,8531.0,8387.0,7526.0,8059.0,8569.0,8838.0,9358.0,10727.0,11624.0,12401.0,11854.0,8088.0,5297.0,3648.0,2519.0,2252.0,6.8,31.956449383630993,0.628469676,16.01265688075998,12.2,12.3,14.0,13.8,25.160574321980995,62.5,8.0
47039,Tennessee,12.4,13.2,11757.0,5798.0,5592.0,5754.0,194.0,188.0,48.0,38.0,22.0,15.0,16.0,7.0,190.0,118.0,666.0,705.0,692.0,711.0,556.0,611.0,635.0,668.0,732.0,815.0,857.0,860.0,821.0,803.0,563.0,427.0,317.0,318.0,13.1,6.37106215142162,0.594277952,20.924362433632172,36.2,39.2,30.3,33.3,100.0,27.6,4.2
50011,Vermont,7.7,8.0,47746.0,23688.0,23173.0,23572.0,229.0,171.0,603.0,617.0,161.0,169.0,17.0,17.0,292.0,279.0,3007.0,3129.0,3495.0,3225.0,2355.0,2770.0,2944.0,3271.0,3605.0,4069.0,3946.0,3429.0,2693.0,1940.0,1272.0,1051.0,825.0,720.0,5.7,4.370986299592343,0.44099118,10.213495270942214,25.1,26.5,28.5,29.2,71.71490805512504,66.6,10.6
48401,Texas,10.9,11.4,53330.0,28075.0,22295.0,20672.0,5562.0,4397.0,455.0,387.0,149.0,197.0,31.0,35.0,4329.0,3280.0,3434.0,3416.0,3360.0,3544.0,3437.0,3646.0,3466.0,3341.0,3531.0,3958.0,4069.0,3580.0,3061.0,2322.0,1749.0,1381.0,1044.0,991.0,7.8,26.886856808900994,0.454554064,15.348479494481282,28.3,27.4,31.4,35.2,65.87286705419089,43.3,6.2
39125,Ohio,10.2,10.1,19614.0,9703.0,9541.0,9762.0,180.0,136.0,117.0,96.0,22.0,42.0,1.0,6.0,434.0,404.0,1361.0,1341.0,1359.0,1335.0,1022.0,1082.0,1106.0,1194.0,1230.0,1482.0,1548.0,1461.0,1186.0,951.0,673.0,507.0,421.0,355.0,12.6,14.661979484709084,0.55954016,14.043949177254738,30.5,27.9,30.4,29.3,81.90068318547976,53.3,9.2
54021,West Virginia,12.6,11.0,8693.0,5256.0,4069.0,3380.0,1111.0,37.0,114.0,35.0,37.0,19.0,9.0,7.0,451.0,42.0,365.0,306.0,367.0,584.0,840.0,661.0,770.0,734.0,614.0,657.0,582.0,556.0,464.0,354.0,302.0,229.0,146.0,162.0,8.9,5.199360402398458,0.234494079,27.34546595544399,35.1,32.2,36.5,35.6,60.71551823306108,32.6,5.7
51053,Virginia,11.2,12.6,28001.0,13736.0,9248.0,9201.0,4482.0,5001.0,110.0,117.0,80.0,123.0,12.0,20.0,348.0,326.0,1586.0,1719.0,1787.0,2123.0,1602.0,1540.0,1587.0,1791.0,2023.0,2415.0,2341.0,1940.0,1721.0,1331.0,1017.0,688.0,427.0,363.0,8.8,20.885395115118172,0.179288583,12.865646569039185,24.4,27.1,33.7,32.4,71.20817113674511,46.9,6.3
27069,Minnesota,10.4,10.0,4552.0,2286.0,2273.0,2246.0,7.0,8.0,6.0,6.0,12.0,14.0,1.0,0.0,35.0,34.0,222.0,255.0,323.0,260.0,165.0,175.0,181.0,224.0,252.0,344.0,386.0,423.0,313.0,236.0,224.0,190.0,177.0,202.0,7.5,26.19712263276362,0.438500329,9.181591475855814,24.9,26.9,29.2,31.6,100.0,57.7,6.7
46025,South Dakota,9.6,9.3,3691.0,1854.0,1843.0,1834.0,12.0,5.0,9.0,9.0,2.0,2.0,0.0,0.0,35.0,28.0,244.0,224.0,251.0,221.0,134.0,184.0,184.0,174.0,198.0,253.0,289.0,306.0,225.0,186.0,171.0,154.0,141.0,152.0,5.2,46.27931238200975,0.271149675,15.14644351464435,31.0,30.6,32.5,32.7,100.0,58.6,8.8
13171,Georgia,11.8,11.8,18317.0,8852.0,6182.0,6283.0,2688.0,3170.0,90.0,79.0,45.0,65.0,2.0,8.0,169.0,172.0,1087.0,1056.0,1063.0,1897.0,1443.0,1037.0,1007.0,1082.0,1186.0,1296.0,1290.0,1235.0,1151.0,874.0,608.0,452.0,296.0,257.0,14.2,5.547309138339193,0.493610486,19.79855946594835,27.5,28.2,30.0,33.2,60.87241360484795,37.5,5.1
